,problem,dim,n_init,n_iter,metric,solution_f,seed,iteration,nu,length_scale,metric_values,x,f,f_model,time,x_best,f_best
448,bbob.discus,8,40,80,suitability_ext,-101.09,3,89,1.0,10.724996975515898,0.9305369910226357,"[-5.0, 5.0, 5.0, -5.0, -5.0, 5.0, 5.0, -5.0]",837653.3686121338,8494347.022445032,7.452221632003784,"[0.44239047063184694, -5.0, -5.0, -5.0, 0.5827533150552359, 0.9260355737929922, 5.0, 5.0]",516.5891962411056
449,bbob.discus,8,40,80,suitability_ext,-101.09,3,90,1.0,10.708110497421677,0.9300699815528037,"[-5.0, 5.0, -5.0, -5.0, 5.0, 5.0, 5.0, -5.0]",1533456.661411538,5525199.779021053,7.72863245010376,"[0.44239047063184694, -5.0, -5.0, -5.0, 0.5827533150552359, 0.9260355737929922, 5.0, 5.0]",516.5891962411056
450,bbob.discus,8,40,80,suitability_ext,-101.09,3,91,1.0,10.720968795804998,0.9296293594553287,"[1.5767908970810036, -5.0, -5.0, 5.0, -5.0, 0.5974471279321961, 5.0, 5.0]",422036.6267260417,2865827.133539086,7.923448324203491,"[0.44239047063184694, -5.0, -5.0, -5.0, 0.5827533150552359, 0.9260355737929922, 5.0, 5.0]",516.5891962411056
451,bbob.discus,8,40,80,suitability_ext,-101.09,3,92,1.0,10.763659400623263,0.928762716675215,"[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, 5.0, -5.0]",2057924.8010748972,6719933.40605288,8.510615110397339,"[0.44239047063184694, -5.0, -5.0, -5.0, 0.5827533150552359, 0.9260355737929922, 5.0, 5.0]",516.5891962411056
452,bbob.discus,8,40,80,suitability_ext,-101.09,3,93,1.0,10.767512857252042,0.9287699743584521,"[-5.0, -0.5232008389935785, -5.0, 5.0, 0.46951235835044036, -1.3177529161832204, 5.0, -1.0177902427288592]",1060203.313404431,-577207.9902463946,8.204420566558838,"[0.44239047063184694, -5.0, -5.0, -5.0, 0.5827533150552359, 0.9260355737929922, 5.0, 5.0]",516.5891962411056
453,bbob.discus,8,40,80,suitability_ext,-101.09,3,94,1.0,10.81804155494717,0.9280800606877839,"[-2.7400153789260293, -5.0, 5.0, -5.0, -5.0, 5.0, 5.0, -5.0]",7655056.851004565,5129994.063388744,8.62680983543396,"[0.44239047063184694, -5.0, -5.0, -5.0, 0.5827533150552359, 0.9260355737929922, 5.0, 5.0]",516.5891962411056
454,bbob.discus,8,40,80,suitability_ext,-101.09,3,95,1.0,10.812290164081277,0.9284063635158758,"[2.2749731798228563, 2.7773330308413273, -5.0, 5.0, -5.0, 5.0, -5.0, 5.0]",1997657.4907707048,4559640.563822926,8.689530372619629,"[0.44239047063184694, -5.0, -5.0, -5.0, 0.5827533150552359, 0.9260355737929922, 5.0, 5.0]",516.5891962411056
455,bbob.discus,8,40,80,suitability_ext,-101.09,3,96,1.0,10.834452928929487,0.9285265889331353,"[0.5526694843238861, -2.667875777216192, -5.0, 5.0, -5.0, 5.0, -0.3523509130172847, 5.0]",5426401.977941575,-203841.19356294163,8.624842882156372,"[0.44239047063184694, -5.0, -5.0, -5.0, 0.5827533150552359, 0.9260355737929922, 5.0, 5.0]",516.5891962411056
456,bbob.discus,8,40,80,suitability_ext,-101.09,3,97,1.0,10.80658737406966,0.9273153683662071,"[-5.0, -5.0, -5.0, -5.0, -5.0, -3.294118307289411, -4.194647562640756, 5.0]",530560.9750865087,5716410.567335449,9.336645603179932,"[0.44239047063184694, -5.0, -5.0, -5.0, 0.5827533150552359, 0.9260355737929922, 5.0, 5.0]",516.5891962411056
457,bbob.discus,8,40,80,suitability_ext,-101.09,3,98,1.0,10.815556502114514,0.9270325709233512,"[5.0, -5.0, -5.0, 5.0, -5.0, 5.0, -5.0, -5.0]",3085069.627414829,5718537.125272406,9.227128744125366,"[0.44239047063184694, -5.0, -5.0, -5.0, 0.5827533150552359, 0.9260355737929922, 5.0, 5.0]",516.5891962411056
458,bbob.discus,8,40,80,suitability_ext,-101.09,3,99,1.0,10.822053008615473,0.9268583264368672,"[-0.6200801254121001, -1.6976350736722488, 0.920760821796459, 1.3335741726055408, -0.40026877915428155, 5.0, -1.4811446841980516, -1.293738547704194]",319070.94018623274,-2233718.1286725793,9.885230302810669,"[0.44239047063184694, -5.0, -5.0, -5.0, 0.5827533150552359, 0.9260355737929922, 5.0, 5.0]",516.5891962411056
459,bbob.discus,8,40,80,suitability_ext,-101.09,3,100,1.0,10.854445058573386,0.9265725218867967,"[5.0, -5.0, 5.0, 5.0, 5.0, 5.0, -2.9981073749935243, 5.0]",1948543.6411355832,5741252.345779143,9.355540752410889,"[0.44239047063184694, -5.0, -5.0, -5.0, 0.5827533150552359, 0.9260355737929922, 5.0, 5.0]",516.5891962411056
460,bbob.discus,8,40,80,suitability_ext,-101.09,3,101,1.0,10.860368563691779,0.9260509100914659,"[-0.7731265011565824, -5.0, -5.0, -5.0, -5.0, 1.2060937486330825, 0.4783471034367246, 5.0]",143759.54543048266,1001690.6412768541,10.157067775726318,"[0.44239047063184694, -5.0, -5.0, -5.0, 0.5827533150552359, 0.9260355737929922, 5.0, 5.0]",516.5891962411056
461,bbob.discus,8,40,80,suitability_ext,-101.09,3,102,1.0,10.915212619708742,0.9263522906373408,"[-5.0, 5.0, 0.23856547517645546, -1.0886486395125798, 1.0487698189353827, 5.0, 5.0, -5.0]",2700406.6314570922,2603938.6646480933,9.861377954483032,"[0.44239047063184694, -5.0, -5.0, -5.0, 0.5827533150552359, 0.9260355737929922, 5.0, 5.0]",516.5891962411056
462,bbob.discus,8,40,80,suitability_ext,-101.09,3,103,1.0,10.949630983371952,0.9261434908155917,"[-5.0, -5.0, -5.0, -0.3177631509553462, -0.7961871947674917, -5.0, 0.3964946170603119, 5.0]",410331.7404973263,859360.4965167623,10.563933610916138,"[0.44239047063184694, -5.0, -5.0, -5.0, 0.5827533150552359, 0.9260355737929922, 5.0, 5.0]",516.5891962411056
463,bbob.discus,8,40,80,suitability_ext,-101.09,3,104,1.0,10.999839165446204,0.926824396439155,"[-5.0, 5.0, 5.0, 5.0, 1.538345174201564, 5.0, -5.0, -2.308875413449694]",182130.11895912245,6196417.882803512,10.620285034179688,"[0.44239047063184694, -5.0, -5.0, -5.0, 0.5827533150552359, 0.9260355737929922, 5.0, 5.0]",516.5891962411056
464,bbob.discus,8,40,80,suitability_ext,-101.09,3,105,1.0,10.997752684678122,0.925346674577128,"[0.44239047063184694, -5.0, -5.0, -5.0, 0.5827533150552359, 0.9260355737929922, 5.0, 5.0]",516.5891962411056,924607.7572907489,10.729484558105469,"[0.44239047063184694, -5.0, -5.0, -5.0, 0.5827533150552359, 0.9260355737929922, 5.0, 5.0]",516.5891962411056
465,bbob.discus,8,40,80,suitability_ext,-101.09,3,106,1.0,11.050630723887647,0.9257019631202789,"[-5.0, 5.0, -5.0, -5.0, 5.0, 5.0, 5.0, 5.0]",5951706.075137103,5473120.496596092,10.09347677230835,"[0.44239047063184694, -5.0, -5.0, -5.0, 0.5827533150552359, 0.9260355737929922, 5.0, 5.0]",516.5891962411056
466,bbob.discus,8,40,80,suitability_ext,-101.09,3,107,1.0,11.052681444192368,0.9262931609499887,"[-5.0, 1.428247167949522, 5.0, 5.0, 5.0, 5.0, -1.7284736478973446, 1.2493907755181242]",6052399.85522701,2866593.2879448393,11.338740348815918,"[0.44239047063184694, -5.0, -5.0, -5.0, 0.5827533150552359, 0.9260355737929922, 5.0, 5.0]",516.5891962411056
467,bbob.discus,8,40,80,suitability_ext,-101.09,3,108,1.0,11.046749319532465,0.9260601058985822,"[-5.0, 5.0, -5.0, 5.0, 5.0, 2.4395145719327638, 5.0, 0.3061377377494597]",2888751.6119943066,-268111.41424562875,10.017154693603516,"[0.44239047063184694, -5.0, -5.0, -5.0, 0.5827533150552359, 0.9260355737929922, 5.0, 5.0]",516.5891962411056
468,bbob.discus,8,40,80,suitability_ext,-101.09,3,109,1.0,11.054186261669669,0.9257372149482088,"[-5.0, 5.0, -5.0, 5.0, -5.0, -1.8013348946639134, -5.0, 5.0]",3715626.0377638377,5221584.688966064,11.300636529922485,"[0.44239047063184694, -5.0, -5.0, -5.0, 0.5827533150552359, 0.9260355737929922, 5.0, 5.0]",516.5891962411056
469,bbob.discus,8,40,80,suitability_ext,-101.09,3,110,1.0,11.064067606055286,0.9260239024537835,"[5.0, -5.0, -5.0, -5.0, -5.0, 5.0, -5.0, 5.0]",3029253.087899918,4026464.3462464036,12.52112603187561,"[0.44239047063184694, -5.0, -5.0, -5.0, 0.5827533150552359, 0.9260355737929922, 5.0, 5.0]",516.5891962411056
470,bbob.discus,8,40,80,suitability_ext,-101.09,3,111,1.0,11.077534239910808,0.9259325754593106,"[5.0, -5.0, -5.0, 5.0, 0.9928062849996006, 5.0, -5.0, 0.07339452850063556]",2038578.598396795,891295.4242996024,11.9197838306427,"[0.44239047063184694, -5.0, -5.0, -5.0, 0.5827533150552359, 0.9260355737929922, 5.0, 5.0]",516.5891962411056
471,bbob.discus,8,40,80,suitability_ext,-101.09,3,112,1.0,11.107882647145699,0.926038491329406,"[-5.0, 5.0, -5.0, 5.0, -5.0, 5.0, -5.0, -5.0]",1240235.3682051925,6224186.057395029,11.986769676208496,"[0.44239047063184694, -5.0, -5.0, -5.0, 0.5827533150552359, 0.9260355737929922, 5.0, 5.0]",516.5891962411056
472,bbob.discus,8,40,80,suitability_ext,-101.09,3,113,1.0,11.10039495926594,0.9253149978591823,"[3.2790312367622887, -5.0, 0.5180033137940839, 5.0, 5.0, 5.0, 1.071922880905042, -0.3565209821384222]",20772.170125829394,-425072.1699901633,12.086022138595581,"[0.44239047063184694, -5.0, -5.0, -5.0, 0.5827533150552359, 0.9260355737929922, 5.0, 5.0]",516.5891962411056
473,bbob.discus,8,40,80,suitability_ext,-101.09,3,114,1.0,11.14839556289389,0.9253152168121029,"[2.0960194850828486, -5.0, -5.0, -0.031454153266592934, 5.0, 5.0, 2.4087790119758923, 0.8074291754555142]",1022013.9428691162,340374.1914996598,11.108058214187622,"[0.44239047063184694, -5.0, -5.0, -5.0, 0.5827533150552359, 0.9260355737929922, 5.0, 5.0]",516.5891962411056
474,bbob.discus,8,40,80,suitability_ext,-101.09,3,115,1.0,11.188784120957498,0.9258048238301656,"[-5.0, -5.0, -5.0, 5.0, -5.0, 0.05938006525091613, -5.0, -5.0]",1688755.4986932015,4689165.456791371,12.34947419166565,"[0.44239047063184694, -5.0, -5.0, -5.0, 0.5827533150552359, 0.9260355737929922, 5.0, 5.0]",516.5891962411056
475,bbob.discus,8,40,80,suitability_ext,-101.09,3,116,1.0,11.202884822037435,0.9252436898248563,"[-5.0, 5.0, 5.0, -1.044010665868604, -5.0, 5.0, -5.0, -5.0]",176830.8959876033,5209479.881552396,13.567938566207886,"[0.44239047063184694, -5.0, -5.0, -5.0, 0.5827533150552359, 0.9260355737929922, 5.0, 5.0]",516.5891962411056
476,bbob.discus,8,40,80,suitability_ext,-101.09,3,117,1.0,11.212240587634485,0.9246224369489051,"[-5.0, 5.0, 1.8596697138466642, 5.0, -5.0, 5.0, -5.0, -2.9646253434788155]",670759.6222294541,309752.0273060892,11.977144956588745,"[0.44239047063184694, -5.0, -5.0, -5.0, 0.5827533150552359, 0.9260355737929922, 5.0, 5.0]",516.5891962411056
477,bbob.discus,8,40,80,suitability_ext,-101.09,3,118,1.0,11.250355404724084,0.9237856176187775,"[-1.465540569467542, -0.8759578916399501, -1.3465375222729943, 5.0, -5.0, 5.0, -5.0, -5.0]",287091.840477434,2112023.9311501905,12.257501363754272,"[0.44239047063184694, -5.0, -5.0, -5.0, 0.5827533150552359, 0.9260355737929922, 5.0, 5.0]",516.5891962411056
478,bbob.discus,8,40,80,suitability_ext,-101.09,3,119,1.0,11.284053948770064,0.9234016207025618,"[-5.0, -5.0, 5.0, 5.0, -5.0, 5.0, -5.0, -5.0]",13625460.579405341,5717265.059157195,12.708105325698853,"[0.44239047063184694, -5.0, -5.0, -5.0, 0.5827533150552359, 0.9260355737929922, 5.0, 5.0]",516.5891962411056
479,bbob.discus,8,40,80,suitability_ext,-101.09,3,120,1.0,11.252698283698777,0.9231546763499839,"[-0.3865718008003757, -5.0, -5.0, -2.587459464820232, -5.0, 0.946298618060082, 5.0, -0.6216650937819485]",159118.98609800913,1308373.5535915159,12.330500364303589,"[0.44239047063184694, -5.0, -5.0, -5.0, 0.5827533150552359, 0.9260355737929922, 5.0, 5.0]",516.5891962411056
480,bbob.discus,8,40,80,suitability_ext,-101.09,4,1,,,,"[0.5142359736069082, -1.1278318882035903, 2.0059390735730727, 3.7297909940261, -4.151838957998757, -2.594121646094318, -2.200475301746452, -3.793631954036007]",26899047.798332408,,,"[5.0, -5.0, 0.7363077094730223, 2.0081505723114756, -0.4246977500295424, 5.0, 3.22595762197461, 5.0]",2187.0315682561686
481,bbob.discus,8,40,80,suitability_ext,-101.09,4,2,,,,"[2.282091181453085, -4.135985350190874, 4.524446230071003, 1.8807116190401985, 4.392375930567647, 2.8027633206139164, -2.4960382499827807, -3.3424314481631074]",7692632.909091261,,,"[5.0, -5.0, 0.7363077094730223, 2.0081505723114756, -0.4246977500295424, 5.0, 3.22595762197461, 5.0]",2187.0315682561686
482,bbob.discus,8,40,80,suitability_ext,-101.09,4,3,,,,"[-0.24223321732905845, 2.0177434030586454, 1.2055768535595046, -4.152212904211137, -2.9262161863911857, 0.7642990802177083, -1.6664143542414385, 2.4666510611370764]",13866407.765205871,,,"[5.0, -5.0, 0.7363077094730223, 2.0081505723114756, -0.4246977500295424, 5.0, 3.22595762197461, 5.0]",2187.0315682561686
483,bbob.discus,8,40,80,suitability_ext,-101.09,4,4,,,,"[1.375533100303656, -1.6234049584890284, 4.124943452662814, 4.760354428472688, -3.837484349955564, -4.055942786694554, -4.8805217505528615, -4.660292730991257]",56987449.41661175,,,"[5.0, -5.0, 0.7363077094730223, 2.0081505723114756, -0.4246977500295424, 5.0, 3.22595762197461, 5.0]",2187.0315682561686
484,bbob.discus,8,40,80,suitability_ext,-101.09,4,5,,,,"[-1.7347767633560016, 2.6044960498382386, 4.933041652427104, -4.482443673827016, -1.1229313211531187, -1.4189502162333816, 2.8809902723811494, -0.5542450066054991]",19171268.544353426,,,"[5.0, -5.0, 0.7363077094730223, 2.0081505723114756, -0.4246977500295424, 5.0, 3.22595762197461, 5.0]",2187.0315682561686
485,bbob.discus,8,40,80,suitability_ext,-101.09,4,6,,,,"[-3.67313801117764, 0.5573423792270642, -1.7976971263146346, -2.1149790031871203, -4.840453764975477, 1.457317545138431, 0.1946620850360521, -4.4906268528315945]",491847.4985933611,,,"[5.0, -5.0, 0.7363077094730223, 2.0081505723114756, -0.4246977500295424, 5.0, 3.22595762197461, 5.0]",2187.0315682561686
486,bbob.discus,8,40,80,suitability_ext,-101.09,4,7,,,,"[3.2789442370920554, 0.40442704345130487, -3.184868310783761, 4.239507990704682, 0.5212356996899565, 2.365707287196475, 1.0449330491205142, 1.4310154356087068]",7820874.536817216,,,"[5.0, -5.0, 0.7363077094730223, 2.0081505723114756, -0.4246977500295424, 5.0, 3.22595762197461, 5.0]",2187.0315682561686
487,bbob.discus,8,40,80,suitability_ext,-101.09,4,8,,,,"[1.6559690467052333, -3.0870109297279575, 3.256890083072186, 2.142635029269316, 0.3750768148670005, 3.761005267495319, 2.024201102912315, -3.098752627565034]",566239.8625639698,,,"[5.0, -5.0, 0.7363077094730223, 2.0081505723114756, -0.4246977500295424, 5.0, 3.22595762197461, 5.0]",2187.0315682561686
488,bbob.discus,8,40,80,suitability_ext,-101.09,4,9,,,,"[4.673160520067741, 1.2982380159662394, 3.223132102532679, -0.34804722842415536, 1.030891545704181, -4.479410603708163, 3.1916309328345864, -1.2696800376276638]",77566526.7576935,,,"[5.0, -5.0, 0.7363077094730223, 2.0081505723114756, -0.4246977500295424, 5.0, 3.22595762197461, 5.0]",2187.0315682561686
489,bbob.discus,8,40,80,suitability_ext,-101.09,4,10,,,,"[-4.446931874614552, -0.9054445163490055, -4.559376204405959, 2.8735267014472488, 0.2321454444811959, 1.074978169869297, -1.1316813639915142, -0.176161966110004]",952580.6894543589,,,"[5.0, -5.0, 0.7363077094730223, 2.0081505723114756, -0.4246977500295424, 5.0, 3.22595762197461, 5.0]",2187.0315682561686
490,bbob.discus,8,40,80,suitability_ext,-101.09,4,11,,,,"[-4.772042343252394, -0.661203755825313, -3.8425839707861904, -2.624827141498402, 3.66612937506037, 4.591478368410307, -0.14206523376800195, -2.9042786892728056]",4851865.964143025,,,"[5.0, -5.0, 0.7363077094730223, 2.0081505723114756, -0.4246977500295424, 5.0, 3.22595762197461, 5.0]",2187.0315682561686
491,bbob.discus,8,40,80,suitability_ext,-101.09,4,12,,,,"[-2.0158449051694642, 1.9437145997471914, -3.2679761401928475, -1.34582446245345, 1.6297478765560793, 4.221914514309365, -3.4168972712231667, 2.8781608109267403]",41610.17096092501,,,"[5.0, -5.0, 0.7363077094730223, 2.0081505723114756, -0.4246977500295424, 5.0, 3.22595762197461, 5.0]",2187.0315682561686
492,bbob.discus,8,40,80,suitability_ext,-101.09,4,13,,,,"[-3.1250824280162153, 4.850633539749296, 4.2662804009739705, 1.3527837583354003, -4.523370640862666, -2.7866173067961864, -4.173473281758084, 0.16934569563069157]",28406117.758167807,,,"[5.0, -5.0, 0.7363077094730223, 2.0081505723114756, -0.4246977500295424, 5.0, 3.22595762197461, 5.0]",2187.0315682561686
493,bbob.discus,8,40,80,suitability_ext,-101.09,4,14,,,,"[-0.9388218063754614, 4.622340298722413, -2.094922137367419, -4.684862173107045, 3.954254798488355, -2.3212031506023667, 3.677014794413955, 3.1461704892434295]",26818389.935907725,,,"[5.0, -5.0, 0.7363077094730223, 2.0081505723114756, -0.4246977500295424, 5.0, 3.22595762197461, 5.0]",2187.0315682561686
494,bbob.discus,8,40,80,suitability_ext,-101.09,4,15,,,,"[3.5232215376733524, 3.2968650925054543, -4.955400846690331, 4.342212534236097, -0.7520534550841109, 3.6784667365310977, -4.375449850672317, 0.5253863124499434]",15695496.912788639,,,"[5.0, -5.0, 0.7363077094730223, 2.0081505723114756, -0.4246977500295424, 5.0, 3.22595762197461, 5.0]",2187.0315682561686
495,bbob.discus,8,40,80,suitability_ext,-101.09,4,16,,,,"[2.1590553937277344, -4.637639865884084, -4.212136209531996, 2.6646483769840614, 0.8129812909660314, 0.10124319641882451, 4.36866702681427, 2.592552271110266]",1724820.535027824,,,"[5.0, -5.0, 0.7363077094730223, 2.0081505723114756, -0.4246977500295424, 5.0, 3.22595762197461, 5.0]",2187.0315682561686
496,bbob.discus,8,40,80,suitability_ext,-101.09,4,17,,,,"[-0.6212137419877752, -2.5282431388252493, 0.7757735545969089, -3.742433182915072, 4.791709085832927, -0.33844796590489157, -3.6584786819899735, -2.692690773746791]",16802113.185396083,,,"[5.0, -5.0, 0.7363077094730223, 2.0081505723114756, -0.4246977500295424, 5.0, 3.22595762197461, 5.0]",2187.0315682561686
497,bbob.discus,8,40,80,suitability_ext,-101.09,4,18,,,,"[2.9844381550397685, 2.802638663376415, -1.5212236142464137, 4.515043953276988, 1.439634628306667, -0.9907855304738895, 3.9419813477017627, 0.36615378379083463]",26822043.92375838,,,"[5.0, -5.0, 0.7363077094730223, 2.0081505723114756, -0.4246977500295424, 5.0, 3.22595762197461, 5.0]",2187.0315682561686
498,bbob.discus,8,40,80,suitability_ext,-101.09,4,19,,,,"[4.292131708251224, -3.7468855324062553, 0.5735757238543364, 0.04131863008186443, 3.1520534673617853, -1.9376791995619387, 0.9038388166843756, 4.767538376485877]",27576474.946479317,,,"[5.0, -5.0, 0.7363077094730223, 2.0081505723114756, -0.4246977500295424, 5.0, 3.22595762197461, 5.0]",2187.0315682561686
499,bbob.discus,8,40,80,suitability_ext,-101.09,4,20,,,,"[-1.4433757582060562, 4.155148152013769, -0.19605497977606134, -3.7666278992551168, -0.731269094181557, 0.32671850110583556, -0.8317998241306315, 0.8382632123541551]",16145688.01284415,,,"[5.0, -5.0, 0.7363077094730223, 2.0081505723114756, -0.4246977500295424, 5.0, 3.22595762197461, 5.0]",2187.0315682561686
500,bbob.discus,8,40,80,suitability_ext,-101.09,4,21,,,,"[-4.696069005554256, -2.90707876098355, 1.7783490165171898, -1.853839252040192, -1.3300026668841447, -1.5927384319673759, 0.6795657608566783, 1.6302321513865365]",117003.52672192475,,,"[5.0, -5.0, 0.7363077094730223, 2.0081505723114756, -0.4246977500295424, 5.0, 3.22595762197461, 5.0]",2187.0315682561686
501,bbob.discus,8,40,80,suitability_ext,-101.09,4,22,,,,"[0.8106497788102178, -0.468641374626106, -2.9081878044337692, 1.5535615376890561, -0.49251776005544023, -3.9149266711327977, -0.5211581565834278, 1.0936020999916867]",31571211.141119666,,,"[5.0, -5.0, 0.7363077094730223, 2.0081505723114756, -0.4246977500295424, 5.0, 3.22595762197461, 5.0]",2187.0315682561686
502,bbob.discus,8,40,80,suitability_ext,-101.09,4,23,,,,"[-2.5049556609479833, -0.1694168523599755, 2.5003967379339613, 3.8778520998095427, -3.7332546200935175, 3.495104381266808, -3.9912852027716452, 3.7079046989651427]",719935.5605959758,,,"[5.0, -5.0, 0.7363077094730223, 2.0081505723114756, -0.4246977500295424, 5.0, 3.22595762197461, 5.0]",2187.0315682561686
503,bbob.discus,8,40,80,suitability_ext,-101.09,4,24,,,,"[1.7901193004017966, 3.9254273097912016, 0.4016871883556794, -1.0331416552618542, -0.009358103459052636, 0.561951627658118, 0.3134730844278977, 3.969123725572052]",23433663.85229282,,,"[5.0, -5.0, 0.7363077094730223, 2.0081505723114756, -0.4246977500295424, 5.0, 3.22595762197461, 5.0]",2187.0315682561686
504,bbob.discus,8,40,80,suitability_ext,-101.09,4,25,,,,"[-3.405642405559042, 4.435608857790035, -0.9741751472868003, 0.9664530311930335, -3.14692948049081, -0.22244758487022587, 1.6153963765171593, -2.417714634558425]",6524911.046009493,,,"[5.0, -5.0, 0.7363077094730223, 2.0081505723114756, -0.4246977500295424, 5.0, 3.22595762197461, 5.0]",2187.0315682561686
505,bbob.discus,8,40,80,suitability_ext,-101.09,4,26,,,,"[-1.2025941763033487, -1.9267394228807753, -4.456227345725974, 0.6940382718303395, -2.7275579558539906, -4.875939257024195, 2.521111362394363, -3.6746634682729593]",20087460.87400508,,,"[5.0, -5.0, 0.7363077094730223, 2.0081505723114756, -0.4246977500295424, 5.0, 3.22595762197461, 5.0]",2187.0315682561686
506,bbob.discus,8,40,80,suitability_ext,-101.09,4,27,,,,"[-2.433519869182765, -2.2377439279277005, -3.5264430157132174, -0.21761387760346462, 4.176909207182444, 2.544680100391073, 2.444014251109378, 4.632847900091589]",3452706.106684569,,,"[5.0, -5.0, 0.7363077094730223, 2.0081505723114756, -0.4246977500295424, 5.0, 3.22595762197461, 5.0]",2187.0315682561686
507,bbob.discus,8,40,80,suitability_ext,-101.09,4,28,,,,"[-3.7848061982117107, 0.04866406756041286, -0.5731553353653487, 2.3816889850685783, -2.448862057956634, 2.1571600706806695, -1.47134871777783, -2.127634695804004]",171958.06824318,,,"[5.0, -5.0, 0.7363077094730223, 2.0081505723114756, -0.4246977500295424, 5.0, 3.22595762197461, 5.0]",2187.0315682561686
